Data Year,Quarter,COUNTY,FUEL_TYPE,MAKE,MODEL,Number of Vehicles
2017,2,Out Of State,PHEV,Porsche,Cayenne,1
2017,2,Out Of State,PHEV,Toyota,Prius Prime,22
2017,2,Out Of State,PHEV,Volvo,XC90,1
2017,2,Placer,Electric,BMW,i3,2
2017,2,Placer,Electric,Chevrolet,Bolt EV,13
2017,2,Placer,Electric,FIAT,500e,1
2017,2,Placer,Electric,Ford,Focus,2
2017,2,Placer,Electric,Kia,Soul EV,1
2017,2,Placer,Electric,Mercedes-Benz,B-Class,2
2017,2,Placer,Electric,Nissan,LEAF,9
2017,2,Placer,Electric,Tesla,Model S,13
2017,2,Placer,Electric,Tesla,Model X,16
2017,2,Placer,Electric,Volkswagen,e-Golf,1
2017,2,Placer,PHEV,Audi,A3 Sportback e-tron,2
2017,2,Placer,PHEV,BMW,X5,2
2017,2,Placer,PHEV,Chevrolet,Volt,20
2017,2,Placer,PHEV,Chrysler,Pacifica Hybrid,3
2017,2,Placer,PHEV,Ford,C-MAX Energi,4
2017,2,Placer,PHEV,Ford,Fusion Energi,10
2017,2,Placer,PHEV,Kia,Optima Plug-In Hybrid,1
2017,2,Placer,PHEV,Mercedes-Benz,S-Class,1
2017,2,Placer,PHEV,Porsche,Cayenne,2
2017,2,Placer,PHEV,Toyota,Prius Prime,22
2017,2,Placer,PHEV,Volvo,XC90,2
2017,2,Plumas,Electric,Chevrolet,Bolt EV,1
2017,2,Plumas,PHEV,Toyota,Prius Prime,2
2017,2,Riverside,Electric,BMW,i3,4
2017,2,Riverside,Electric,Chevrolet,Bolt EV,58
2017,2,Riverside,Electric,FIAT,500e,24
2017,2,Riverside,Electric,Ford,Focus,4
2017,2,Riverside,Electric,Hyundai,IONIQ Electric,22
2017,2,Riverside,Electric,Kia,Soul EV,4
2017,2,Riverside,Electric,Mercedes-Benz,B-Class,2
2017,2,Riverside,Electric,Nissan,LEAF,14
2017,2,Riverside,Electric,Tesla,Model S,49
2017,2,Riverside,Electric,Tesla,Model X,26
2017,2,Riverside,Electric,Volkswagen,e-Golf,9
2017,2,Riverside,PHEV,Audi,A3 Sportback e-tron,11
2017,2,Riverside,PHEV,BMW,3 Series,21
2017,2,Riverside,PHEV,BMW,5 Series,2
2017,2,Riverside,PHEV,BMW,7 Series,3
2017,2,Riverside,PHEV,BMW,i3,25
2017,2,Riverside,PHEV,BMW,X5,5
2017,2,Riverside,PHEV,Cadillac,CT6 PLUG-IN Hybrid,1
2017,2,Riverside,PHEV,Chevrolet,Volt,61
2017,2,Riverside,PHEV,Chrysler,Pacifica Hybrid,6
2017,2,Riverside,PHEV,Ford,C-MAX Energi,41
2017,2,Riverside,PHEV,Ford,Fusion Energi,62
2017,2,Riverside,PHEV,Hyundai,SONATA Plug-in Hybrid,4
2017,2,Riverside,PHEV,Kia,Optima Plug-In Hybrid,8
2017,2,Riverside,PHEV,Mercedes-Benz,C-Class,1
2017,2,Riverside,PHEV,Mercedes-Benz,GLE,2
2017,2,Riverside,PHEV,Mercedes-Benz,S-Class,4
2017,2,Riverside,PHEV,Porsche,Cayenne,2
2017,2,Riverside,PHEV,Toyota,Prius Prime,105
2017,2,Riverside,PHEV,Volvo,XC90,2
2017,2,Riverside,Hydrogen,Honda,Clarity Fuel Cell,1
2017,2,Riverside,Hydrogen,Toyota,Mirai,13
2017,2,Sacramento,Electric,Chevrolet,Bolt EV,40
2017,2,Sacramento,Electric,FIAT,500e,7
2017,2,Sacramento,Electric,Ford,Focus,20
2017,2,Sacramento,Electric,Kia,Soul EV,6
2017,2,Sacramento,Electric,Nissan,LEAF,40
2017,2,Sacramento,Electric,Tesla,Model S,29
2017,2,Sacramento,Electric,Tesla,Model X,14
2017,2,Sacramento,Electric,Volkswagen,e-Golf,15
2017,2,Sacramento,PHEV,Audi,A3 Sportback e-tron,6
2017,2,Sacramento,PHEV,BMW,3 Series,2
2017,2,Sacramento,PHEV,BMW,i3,4
2017,2,Sacramento,PHEV,Chevrolet,Volt,94
2017,2,Sacramento,PHEV,Chrysler,Pacifica Hybrid,7
2017,2,Sacramento,PHEV,Ford,C-MAX Energi,25
2017,2,Sacramento,PHEV,Ford,Fusion Energi,21
2017,2,Sacramento,PHEV,Hyundai,SONATA Plug-in Hybrid,2
2017,2,Sacramento,PHEV,Kia,Optima Plug-In Hybrid,5
2017,2,Sacramento,PHEV,Mercedes-Benz,S-Class,1
2017,2,Sacramento,PHEV,Porsche,Cayenne,1
2017,2,Sacramento,PHEV,Toyota,Prius Prime,41
2017,2,Sacramento,Hydrogen,Honda,Clarity Fuel Cell,7
2017,2,Sacramento,Hydrogen,Toyota,Mirai,3
2017,2,San Benito,Electric,Chevrolet,Bolt EV,5
2017,2,San Benito,Electric,Tesla,Model X,1
2017,2,San Benito,Electric,Volkswagen,e-Golf,1
2017,2,San Benito,PHEV,Chevrolet,Volt,2
2017,2,San Benito,PHEV,Ford,C-MAX Energi,1
2017,2,San Benito,PHEV,Ford,Fusion Energi,5
2017,2,San Benito,PHEV,Toyota,Prius Prime,3
2017,2,San Bernardino,Electric,BMW,i3,5
2017,2,San Bernardino,Electric,Chevrolet,Bolt EV,40
2017,2,San Bernardino,Electric,FIAT,500e,15
2017,2,San Bernardino,Electric,Ford,Focus,4
2017,2,San Bernardino,Electric,Hyundai,IONIQ Electric,8
2017,2,San Bernardino,Electric,Kia,Soul EV,2
2017,2,San Bernardino,Electric,Mercedes-Benz,B-Class,1
2017,2,San Bernardino,Electric,Nissan,LEAF,30
2017,2,San Bernardino,Electric,Tesla,Model S,35
2017,2,San Bernardino,Electric,Tesla,Model X,26
2017,2,San Bernardino,Electric,Volkswagen,e-Golf,4
2017,2,San Bernardino,PHEV,Audi,A3 Sportback e-tron,7
2017,2,San Bernardino,PHEV,BMW,3 Series,13
2017,2,San Bernardino,PHEV,BMW,5 Series,3
2017,2,San Bernardino,PHEV,BMW,i3,10
2017,2,San Bernardino,PHEV,BMW,X5,4
2017,2,San Bernardino,PHEV,Chevrolet,Volt,53
2017,2,San Bernardino,PHEV,Chrysler,Pacifica Hybrid,2
2017,2,San Bernardino,PHEV,Ford,C-MAX Energi,27
2017,2,San Bernardino,PHEV,Ford,Fusion Energi,45
2017,2,San Bernardino,PHEV,Hyundai,SONATA Plug-in Hybrid,6
2017,2,San Bernardino,PHEV,Kia,Optima Plug-In Hybrid,5
2017,2,San Bernardino,PHEV,Mercedes-Benz,GLE,2
2017,2,San Bernardino,PHEV,Mercedes-Benz,S-Class,14
2017,2,San Bernardino,PHEV,Porsche,Cayenne,1
2017,2,San Bernardino,PHEV,Toyota,Prius Prime,82
2017,2,San Bernardino,PHEV,Volvo,XC90,1
2017,2,San Bernardino,Hydrogen,Honda,Clarity Fuel Cell,2
2017,2,San Bernardino,Hydrogen,Toyota,Mirai,8
2017,2,San Diego,Electric,BMW,i3,38
2017,2,San Diego,Electric,Chevrolet,Bolt EV,136
2017,2,San Diego,Electric,FIAT,500e,129
2017,2,San Diego,Electric,Ford,Focus,29
2017,2,San Diego,Electric,Hyundai,IONIQ Electric,4
2017,2,San Diego,Electric,Kia,Soul EV,18
2017,2,San Diego,Electric,Mercedes-Benz,B-Class,5
2017,2,San Diego,Electric,Nissan,LEAF,82
2017,2,San Diego,Electric,Smart,fortwo electric drive,1
2017,2,San Diego,Electric,Tesla,Model S,160
2017,2,San Diego,Electric,Tesla,Model X,106
2017,2,San Diego,Electric,Volkswagen,e-Golf,40
2017,2,San Diego,PHEV,Audi,A3 Sportback e-tron,29
2017,2,San Diego,PHEV,BMW,3 Series,45
2017,2,San Diego,PHEV,BMW,5 Series,7
2017,2,San Diego,PHEV,BMW,i3,44
2017,2,San Diego,PHEV,BMW,X5,13
2017,2,San Diego,PHEV,Cadillac,CT6 PLUG-IN Hybrid,1
2017,2,San Diego,PHEV,Chevrolet,Volt,124
2017,2,San Diego,PHEV,Chrysler,Pacifica Hybrid,9
2017,2,San Diego,PHEV,Ford,C-MAX Energi,60
2017,2,San Diego,PHEV,Ford,Fusion Energi,88
2017,2,San Diego,PHEV,Hyundai,SONATA Plug-in Hybrid,16
2017,2,San Diego,PHEV,Kia,Optima Plug-In Hybrid,13
2017,2,San Diego,PHEV,Mercedes-Benz,C-Class,1
2017,2,San Diego,PHEV,Mercedes-Benz,GLE,5
2017,2,San Diego,PHEV,Mercedes-Benz,S-Class,10
2017,2,San Diego,PHEV,Porsche,Cayenne,4
2017,2,San Diego,PHEV,Toyota,Prius Prime,158
2017,2,San Diego,PHEV,Volvo,XC90,10
2017,2,San Diego,Hydrogen,Toyota,Mirai,9
2017,2,San Francisco,Electric,BMW,i3,15
2017,2,San Francisco,Electric,Chevrolet,Bolt EV,58
2017,2,San Francisco,Electric,Chevrolet,Spark EV,1
2017,2,San Francisco,Electric,FIAT,500e,21
2017,2,San Francisco,Electric,Ford,Focus,2
2017,2,San Francisco,Electric,Kia,Soul EV,1
2017,2,San Francisco,Electric,Mercedes-Benz,B-Class,4
2017,2,San Francisco,Electric,Nissan,LEAF,22
2017,2,San Francisco,Electric,Smart,fortwo electric drive,2
2017,2,San Francisco,Electric,Tesla,Model S,67
2017,2,San Francisco,Electric,Tesla,Model X,48
2017,2,San Francisco,Electric,Volkswagen,e-Golf,35
2017,2,San Francisco,PHEV,Audi,A3 Sportback e-tron,27
2017,2,San Francisco,PHEV,BMW,3 Series,21
2017,2,San Francisco,PHEV,BMW,5 Series,3
2017,2,San Francisco,PHEV,BMW,7 Series,1
2017,2,San Francisco,PHEV,BMW,i3,25
2017,2,San Francisco,PHEV,BMW,X5,4
2017,2,San Francisco,PHEV,Chevrolet,Volt,27
2017,2,San Francisco,PHEV,Chrysler,Pacifica Hybrid,5
2017,2,San Francisco,PHEV,Ford,C-MAX Energi,12
2017,2,San Francisco,PHEV,Ford,Fusion Energi,16
2017,2,San Francisco,PHEV,Hyundai,SONATA Plug-in Hybrid,1
2017,2,San Francisco,PHEV,Mercedes-Benz,GLE,1
2017,2,San Francisco,PHEV,Mercedes-Benz,S-Class,2
2017,2,San Francisco,PHEV,Porsche,Cayenne,2
2017,2,San Francisco,PHEV,Toyota,Prius Prime,51
2017,2,San Francisco,PHEV,Volvo,XC90,8
2017,2,San Francisco,Hydrogen,Honda,Clarity Fuel Cell,3
2017,2,San Francisco,Hydrogen,Toyota,Mirai,11
2017,2,San Joaquin,Electric,BMW,i3,1
2017,2,San Joaquin,Electric,Chevrolet,Bolt EV,9
2017,2,San Joaquin,Electric,FIAT,500e,5
2017,2,San Joaquin,Electric,Nissan,LEAF,20
2017,2,San Joaquin,Electric,Tesla,Model S,9
2017,2,San Joaquin,Electric,Tesla,Model X,13
2017,2,San Joaquin,Electric,Volkswagen,e-Golf,2
2017,2,San Joaquin,PHEV,Audi,A3 Sportback e-tron,1
2017,2,San Joaquin,PHEV,BMW,3 Series,2
2017,2,San Joaquin,PHEV,BMW,i3,1
2017,2,San Joaquin,PHEV,Chevrolet,Volt,25
2017,2,San Joaquin,PHEV,Chrysler,Pacifica Hybrid,2
2017,2,San Joaquin,PHEV,Ford,C-MAX Energi,5
2017,2,San Joaquin,PHEV,Ford,Fusion Energi,13
2017,2,San Joaquin,PHEV,Hyundai,SONATA Plug-in Hybrid,1
2017,2,San Joaquin,PHEV,Mercedes-Benz,GLE,1
2017,2,San Joaquin,PHEV,Mercedes-Benz,S-Class,2
2017,2,San Joaquin,PHEV,Toyota,Prius Prime,20
2017,2,San Joaquin,PHEV,Volvo,XC90,1
2017,2,San Joaquin,Hydrogen,Honda,Clarity Fuel Cell,1
2017,2,San Luis Obispo,Electric,Chevrolet,Bolt EV,14
2017,2,San Luis Obispo,Electric,Ford,Focus,1
2017,2,San Luis Obispo,Electric,Nissan,LEAF,3
2017,2,San Luis Obispo,Electric,Tesla,Model S,8
2017,2,San Luis Obispo,Electric,Tesla,Model X,3
2017,2,San Luis Obispo,Electric,Volkswagen,e-Golf,1
2017,2,San Luis Obispo,PHEV,BMW,3 Series,2
2017,2,San Luis Obispo,PHEV,BMW,i3,4
2017,2,San Luis Obispo,PHEV,BMW,X5,3
2017,2,San Luis Obispo,PHEV,Chevrolet,Volt,16
2017,2,San Luis Obispo,PHEV,Chrysler,Pacifica Hybrid,2
2017,2,San Luis Obispo,PHEV,Ford,C-MAX Energi,9
2017,2,San Luis Obispo,PHEV,Ford,Fusion Energi,2
2017,2,San Luis Obispo,PHEV,Hyundai,SONATA Plug-in Hybrid,1
2017,2,San Luis Obispo,PHEV,Porsche,Cayenne,1
2017,2,San Luis Obispo,PHEV,Toyota,Prius Prime,12
2017,2,San Luis Obispo,PHEV,Volvo,XC90,1
2017,2,San Mateo,Electric,BMW,i3,10
2017,2,San Mateo,Electric,Chevrolet,Bolt EV,93
2017,2,San Mateo,Electric,FIAT,500e,11
2017,2,San Mateo,Electric,Kia,Soul EV,2
2017,2,San Mateo,Electric,Mercedes-Benz,B-Class,2
2017,2,San Mateo,Electric,Nissan,LEAF,78
2017,2,San Mateo,Electric,Tesla,Model S,158
2017,2,San Mateo,Electric,Tesla,Model X,76
2017,2,San Mateo,Electric,Volkswagen,e-Golf,50
2017,2,San Mateo,PHEV,Audi,A3 Sportback e-tron,12
2017,2,San Mateo,PHEV,BMW,3 Series,9
2017,2,San Mateo,PHEV,BMW,5 Series,3
2017,2,San Mateo,PHEV,BMW,i3,25
2017,2,San Mateo,PHEV,BMW,i8,1
2017,2,San Mateo,PHEV,BMW,X5,8
2017,2,San Mateo,PHEV,Chevrolet,Volt,64
2017,2,San Mateo,PHEV,Chrysler,Pacifica Hybrid,14
2017,2,San Mateo,PHEV,Ford,C-MAX Energi,16
2017,2,San Mateo,PHEV,Ford,Fusion Energi,16
2017,2,San Mateo,PHEV,Hyundai,SONATA Plug-in Hybrid,7
2017,2,San Mateo,PHEV,Kia,Optima Plug-In Hybrid,1
2017,2,San Mateo,PHEV,Mercedes-Benz,GLE,1
2017,2,San Mateo,PHEV,Mercedes-Benz,S-Class,3
2017,2,San Mateo,PHEV,Porsche,Cayenne,2
2017,2,San Mateo,PHEV,Toyota,Prius Prime,65
2017,2,San Mateo,PHEV,Volvo,XC90,10
2017,2,San Mateo,Hydrogen,Honda,Clarity Fuel Cell,3
2017,2,San Mateo,Hydrogen,Toyota,Mirai,12
2017,2,Santa Barbara,Electric,BMW,i3,3
2017,2,Santa Barbara,Electric,Chevrolet,Bolt EV,22
2017,2,Santa Barbara,Electric,FIAT,500e,5
2017,2,Santa Barbara,Electric,Nissan,LEAF,5
2017,2,Santa Barbara,Electric,Tesla,Model S,30
2017,2,Santa Barbara,Electric,Tesla,Model X,28
2017,2,Santa Barbara,Electric,Volkswagen,e-Golf,1
2017,2,Santa Barbara,PHEV,Audi,A3 Sportback e-tron,5
2017,2,Santa Barbara,PHEV,BMW,3 Series,1
2017,2,Santa Barbara,PHEV,BMW,5 Series,1
2017,2,Santa Barbara,PHEV,BMW,7 Series,1
2017,2,Santa Barbara,PHEV,BMW,i3,2
2017,2,Santa Barbara,PHEV,BMW,X5,5
2017,2,Santa Barbara,PHEV,Chevrolet,Volt,19
2017,2,Santa Barbara,PHEV,Chrysler,Pacifica Hybrid,2
2017,2,Santa Barbara,PHEV,Ford,C-MAX Energi,6
2017,2,Santa Barbara,PHEV,Ford,Fusion Energi,6
2017,2,Santa Barbara,PHEV,Hyundai,SONATA Plug-in Hybrid,2
2017,2,Santa Barbara,PHEV,Mercedes-Benz,GLE,1
2017,2,Santa Barbara,PHEV,Mercedes-Benz,S-Class,1
2017,2,Santa Barbara,PHEV,Porsche,Cayenne,1
2017,2,Santa Barbara,PHEV,Toyota,Prius Prime,18
2017,2,Santa Barbara,Hydrogen,Honda,Clarity Fuel Cell,4
2017,2,Santa Barbara,Hydrogen,Toyota,Mirai,4
2017,2,Santa Clara,Electric,BMW,i3,47
2017,2,Santa Clara,Electric,Chevrolet,Bolt EV,331
2017,2,Santa Clara,Electric,FIAT,500e,31
2017,2,Santa Clara,Electric,Ford,Focus,25
2017,2,Santa Clara,Electric,Hyundai,IONIQ Electric,2
2017,2,Santa Clara,Electric,Kia,Soul EV,14
2017,2,Santa Clara,Electric,Mercedes-Benz,B-Class,17
2017,2,Santa Clara,Electric,Nissan,LEAF,450
2017,2,Santa Clara,Electric,Tesla,Model S,351
2017,2,Santa Clara,Electric,Tesla,Model X,180
2017,2,Santa Clara,Electric,Volkswagen,e-Golf,303
2017,2,Santa Clara,PHEV,Audi,A3 Sportback e-tron,41
2017,2,Santa Clara,PHEV,BMW,3 Series,31
2017,2,Santa Clara,PHEV,BMW,5 Series,3
2017,2,Santa Clara,PHEV,BMW,7 Series,1
2017,2,Santa Clara,PHEV,BMW,i3,66
2017,2,Santa Clara,PHEV,BMW,X5,17
2017,2,Santa Clara,PHEV,Chevrolet,Volt,364
2017,2,Santa Clara,PHEV,Chrysler,Pacifica Hybrid,32
2017,2,Santa Clara,PHEV,Ford,C-MAX Energi,62
2017,2,Santa Clara,PHEV,Ford,Fusion Energi,110
2017,2,Santa Clara,PHEV,Hyundai,SONATA Plug-in Hybrid,11
2017,2,Santa Clara,PHEV,Kia,Optima Plug-In Hybrid,12
2017,2,Santa Clara,PHEV,Mercedes-Benz,GLE,5
2017,2,Santa Clara,PHEV,Mercedes-Benz,S-Class,10
2017,2,Santa Clara,PHEV,Porsche,Cayenne,9
2017,2,Santa Clara,PHEV,Toyota,Prius Prime,164
2017,2,Santa Clara,PHEV,Volvo,XC90,19
2017,2,Santa Clara,Hydrogen,Honda,Clarity Fuel Cell,10
2017,2,Santa Clara,Hydrogen,Toyota,Mirai,72
2017,2,Santa Cruz,Electric,BMW,i3,2
2017,2,Santa Cruz,Electric,Chevrolet,Bolt EV,28
2017,2,Santa Cruz,Electric,FIAT,500e,2
2017,2,Santa Cruz,Electric,Ford,Focus,2
2017,2,Santa Cruz,Electric,Kia,Soul EV,4
2017,2,Santa Cruz,Electric,Nissan,LEAF,20
2017,2,Santa Cruz,Electric,Tesla,Model S,10
2017,2,Santa Cruz,Electric,Tesla,Model X,5
2017,2,Santa Cruz,Electric,Volkswagen,e-Golf,13
2017,2,Santa Cruz,PHEV,Audi,A3 Sportback e-tron,7
2017,2,Santa Cruz,PHEV,BMW,3 Series,2
2017,2,Santa Cruz,PHEV,BMW,i3,3
2017,2,Santa Cruz,PHEV,BMW,X5,2
2017,2,Santa Cruz,PHEV,Chevrolet,Volt,16
2017,2,Santa Cruz,PHEV,Ford,C-MAX Energi,15
2017,2,Santa Cruz,PHEV,Ford,Fusion Energi,6
2017,2,Santa Cruz,PHEV,Hyundai,SONATA Plug-in Hybrid,1
2017,2,Santa Cruz,PHEV,Mercedes-Benz,S-Class,1
2017,2,Santa Cruz,PHEV,Toyota,Prius Prime,16
2017,2,Santa Cruz,PHEV,Volvo,XC90,2
2017,2,Shasta,Electric,Nissan,LEAF,2
2017,2,Shasta,Electric,Tesla,Model S,2
2017,2,Shasta,Electric,Tesla,Model X,2
2017,2,Shasta,PHEV,Chevrolet,Volt,2
2017,2,Shasta,PHEV,Ford,Fusion Energi,2
2017,2,Shasta,PHEV,Toyota,Prius Prime,3
2017,2,Siskiyou,Electric,Chevrolet,Bolt EV,1
2017,2,Siskiyou,Electric,Tesla,Model S,3
2017,2,Siskiyou,PHEV,Toyota,Prius Prime,1
2017,2,Solano,Electric,Chevrolet,Bolt EV,18
2017,2,Solano,Electric,FIAT,500e,1
2017,2,Solano,Electric,Ford,Focus,4
2017,2,Solano,Electric,Kia,Soul EV,1
2017,2,Solano,Electric,Nissan,LEAF,4
2017,2,Solano,Electric,Tesla,Model S,8
2017,2,Solano,Electric,Tesla,Model X,7
2017,2,Solano,Electric,Volkswagen,e-Golf,2
2017,2,Solano,PHEV,Audi,A3 Sportback e-tron,3
2017,2,Solano,PHEV,Cadillac,CT6 PLUG-IN Hybrid,1
2017,2,Solano,PHEV,Chevrolet,Volt,14
2017,2,Solano,PHEV,Ford,C-MAX Energi,8
2017,2,Solano,PHEV,Ford,Fusion Energi,16
2017,2,Solano,PHEV,Hyundai,SONATA Plug-in Hybrid,1
2017,2,Solano,PHEV,Porsche,Cayenne,1
2017,2,Solano,PHEV,Toyota,Prius Prime,25
2017,2,Solano,Hydrogen,Honda,Clarity Fuel Cell,2
2017,2,Sonoma,Electric,Chevrolet,Bolt EV,40
2017,2,Sonoma,Electric,Chevrolet,Spark EV,1
2017,2,Sonoma,Electric,FIAT,500e,5
2017,2,Sonoma,Electric,Ford,Focus,2
2017,2,Sonoma,Electric,Kia,Soul EV,4
2017,2,Sonoma,Electric,Mercedes-Benz,B-Class,1
2017,2,Sonoma,Electric,Nissan,LEAF,33
2017,2,Sonoma,Electric,Tesla,Model S,16
2017,2,Sonoma,Electric,Tesla,Model X,12
2017,2,Sonoma,Electric,Volkswagen,e-Golf,9
2017,2,Sonoma,PHEV,Audi,A3 Sportback e-tron,4
2017,2,Sonoma,PHEV,BMW,3 Series,4
2017,2,Sonoma,PHEV,BMW,i3,8
2017,2,Sonoma,PHEV,BMW,X5,2
2017,2,Sonoma,PHEV,Cadillac,CT6 PLUG-IN Hybrid,1
2017,2,Sonoma,PHEV,Chevrolet,Volt,34
2017,2,Sonoma,PHEV,Chrysler,Pacifica Hybrid,2
2017,2,Sonoma,PHEV,Ford,C-MAX Energi,12
2017,2,Sonoma,PHEV,Ford,Fusion Energi,20
2017,2,Sonoma,PHEV,Hyundai,SONATA Plug-in Hybrid,3
2017,2,Sonoma,PHEV,Kia,Optima Plug-In Hybrid,3
2017,2,Sonoma,PHEV,Mercedes-Benz,GLE,3
2017,2,Sonoma,PHEV,Mercedes-Benz,S-Class,1
2017,2,Sonoma,PHEV,Toyota,Prius Prime,28
2017,2,Sonoma,PHEV,Volvo,XC90,3
2017,2,Sonoma,Hydrogen,Honda,Clarity Fuel Cell,2
2017,2,Sonoma,Hydrogen,Toyota,Mirai,1
2017,2,Stanislaus,Electric,Chevrolet,Bolt EV,5
2017,2,Stanislaus,Electric,Chevrolet,Spark EV,1
2017,2,Stanislaus,Electric,FIAT,500e,9
2017,2,Stanislaus,Electric,Ford,Focus,1
2017,2,Stanislaus,Electric,Nissan,LEAF,4
2017,2,Stanislaus,Electric,Tesla,Model S,5
2017,2,Stanislaus,Electric,Tesla,Model X,5
2017,2,Stanislaus,PHEV,BMW,3 Series,3
2017,2,Stanislaus,PHEV,BMW,i3,1
2017,2,Stanislaus,PHEV,BMW,X5,1
2017,2,Stanislaus,PHEV,Chevrolet,Volt,5
2017,2,Stanislaus,PHEV,Ford,C-MAX Energi,1
2017,2,Stanislaus,PHEV,Ford,Fusion Energi,3
2017,2,Stanislaus,PHEV,Hyundai,SONATA Plug-in Hybrid,1
2017,2,Stanislaus,PHEV,Kia,Optima Plug-In Hybrid,1
2017,2,Stanislaus,PHEV,Toyota,Prius Prime,9
2017,2,Sutter,Electric,Chevrolet,Bolt EV,1
2017,2,Sutter,PHEV,Toyota,Prius Prime,2
2017,2,Sutter,Hydrogen,Toyota,Mirai,1
2017,2,Trinity,PHEV,Ford,C-MAX Energi,1
2017,2,Tulare,Electric,Chevrolet,Bolt EV,1
2017,2,Tulare,Electric,FIAT,500e,70
2017,2,Tulare,Electric,Mercedes-Benz,B-Class,1
2017,2,Tulare,Electric,Nissan,LEAF,3
2017,2,Tulare,Electric,Tesla,Model S,2
2017,2,Tulare,Electric,Tesla,Model X,4
2017,2,Tulare,PHEV,Chevrolet,Volt,7
2017,2,Tulare,PHEV,Toyota,Prius Prime,5
2017,2,Tuolumne,Electric,Chevrolet,Bolt EV,1
2017,2,Tuolumne,PHEV,BMW,5 Series,1
2017,2,Tuolumne,PHEV,Chevrolet,Volt,2
2017,2,Tuolumne,PHEV,Toyota,Prius Prime,4
2017,2,Ventura,Electric,BMW,i3,6
2017,2,Ventura,Electric,Chevrolet,Bolt EV,48
2017,2,Ventura,Electric,FIAT,500e,25
2017,2,Ventura,Electric,Ford,Focus,11
2017,2,Ventura,Electric,Hyundai,IONIQ Electric,4
2017,2,Ventura,Electric,Kia,Soul EV,2
2017,2,Ventura,Electric,Mercedes-Benz,B-Class,1
2017,2,Ventura,Electric,Nissan,LEAF,5
2017,2,Ventura,Electric,Tesla,Model S,55
2017,2,Ventura,Electric,Tesla,Model X,24
2017,2,Ventura,Electric,Volkswagen,e-Golf,5
2017,2,Ventura,PHEV,Audi,A3 Sportback e-tron,9
2017,2,Ventura,PHEV,BMW,3 Series,16
2017,2,Ventura,PHEV,BMW,5 Series,5
2017,2,Ventura,PHEV,BMW,7 Series,2
2017,2,Ventura,PHEV,BMW,i3,23
2017,2,Ventura,PHEV,BMW,i8,2
2017,2,Ventura,PHEV,BMW,X5,16
2017,2,Ventura,PHEV,Cadillac,CT6 PLUG-IN Hybrid,18
2017,2,Ventura,PHEV,Chevrolet,Volt,57
2017,2,Ventura,PHEV,Chrysler,Pacifica Hybrid,11
2017,2,Ventura,PHEV,Ford,C-MAX Energi,14
2017,2,Ventura,PHEV,Ford,Fusion Energi,22
2017,2,Ventura,PHEV,Kia,Optima Plug-In Hybrid,2
2017,2,Ventura,PHEV,Mercedes-Benz,GLE,2
2017,2,Ventura,PHEV,Mercedes-Benz,S-Class,1
2017,2,Ventura,PHEV,Porsche,Cayenne,3
2017,2,Ventura,PHEV,Toyota,Prius Prime,56
2017,2,Ventura,PHEV,Volvo,XC90,1
2017,2,Ventura,Hydrogen,Honda,Clarity Fuel Cell,1
2017,2,Ventura,Hydrogen,Toyota,Mirai,1
2017,2,Yolo,Electric,Chevrolet,Bolt EV,13
2017,2,Yolo,Electric,FIAT,500e,1
2017,2,Yolo,Electric,Hyundai,IONIQ Electric,1
2017,2,Yolo,Electric,Mitsubishi,i-MiEV,1
2017,2,Yolo,Electric,Nissan,LEAF,10
2017,2,Yolo,Electric,Tesla,Model S,5
2017,2,Yolo,Electric,Tesla,Model X,2
2017,2,Yolo,PHEV,Audi,A3 Sportback e-tron,1
2017,2,Yolo,PHEV,BMW,i3,1
2017,2,Yolo,PHEV,Chevrolet,Volt,11
2017,2,Yolo,PHEV,Chrysler,Pacifica Hybrid,2
2017,2,Yolo,PHEV,Ford,C-MAX Energi,2
2017,2,Yolo,PHEV,Ford,Fusion Energi,2
2017,2,Yolo,PHEV,Hyundai,SONATA Plug-in Hybrid,2
2017,2,Yolo,PHEV,Porsche,Cayenne,1
2017,2,Yolo,PHEV,Toyota,Prius Prime,20
2017,2,Yolo,Hydrogen,Honda,Clarity Fuel Cell,2
2017,2,Yolo,Hydrogen,Toyota,Mirai,2
2017,2,Yuba,Electric,Chevrolet,Bolt EV,1
2017,2,Yuba,PHEV,Ford,C-MAX Energi,1
2017,2,Yuba,PHEV,Toyota,Prius Prime,2
2017,3,Alameda,Electric,BMW,i3,12
2017,3,Alameda,Electric,Chevrolet,Bolt EV,336
2017,3,Alameda,Electric,FIAT,500e,18
2017,3,Alameda,Electric,Ford,Focus,11
2017,3,Alameda,Electric,Honda,Clarity Electric,3
2017,3,Alameda,Electric,Hyundai,IONIQ Electric,1
2017,3,Alameda,Electric,Kia,Soul EV,9
2017,3,Alameda,Electric,Mercedes-Benz,B-Class,18
2017,3,Alameda,Electric,Nissan,LEAF,248
2017,3,Alameda,Electric,Smart,fortwo electric drive,5
2017,3,Alameda,Electric,Tesla,Model 3,20
2017,3,Alameda,Electric,Tesla,Model S,132
2017,3,Alameda,Electric,Tesla,Model X,84
2017,3,Alameda,Electric,Volkswagen,e-Golf,95
2017,3,Alameda,PHEV,Audi,A3 Sportback e-tron,29
2017,3,Alameda,PHEV,BMW,3 Series,22
2017,3,Alameda,PHEV,BMW,5 Series,26
2017,3,Alameda,PHEV,BMW,i3,52
2017,3,Alameda,PHEV,BMW,X5,6
